,pl_name,ra,dec
18184,Kepler-1943 b,293.3182976,41.1166697
18185,Kepler-1849 b,285.29193,41.2557275
18186,Kepler-1849 b,285.29193,41.2557275
18187,Kepler-1688 b,289.5530051,41.2978532
18188,Kepler-1468 c,293.5198289,41.2773671
18189,Kepler-1468 b,293.5198289,41.2773671
18190,Kepler-487 b,295.2872318,41.2220033
18191,Kepler-487 d,295.2872318,41.2220033
18192,Kepler-1722 b,296.6627402,41.2611985
18193,Kepler-1824 b,296.7071957,41.2036197
18194,Kepler-1889 b,297.1992577,41.2264404
18195,Kepler-1927 b,296.3546093,41.3355698
18196,Kepler-1822 b,297.2855,41.3055733
18197,Kepler-1840 b,298.5948803,41.4359643
18198,Kepler-1879 b,289.3644209,41.5332589
18199,Kepler-1958 b,289.1041643,41.6901138
18200,Kepler-1715 b,293.9297337,41.6029048
18201,Kepler-1888 b,289.3945523,41.7822597
18202,Kepler-1888 b,289.3945523,41.7822597
